actor_name,movies,revenues,costs,gross_profit,return,count
Amy Sedaris,"[https://en.wikipedia.org/wiki/Ping_Pong_Summer, https://en.wikipedia.org/wiki/Puss_in_Boots_(2011_film)]",555052909,131000000,146526454.5,1.118522553,2
Katie Chang,[https://en.wikipedia.org/wiki/The_Bling_Ring],19100000,8000000,1550000,0.19375,1
Ernie Hudson,[https://en.wikipedia.org/wiki/God%27s_Not_Dead_2],23500000,5000000,6750000,1.35,1
Anne Heche,"[https://en.wikipedia.org/wiki/Cedar_Rapids_(film), https://en.wikipedia.org/wiki/Rampart_(film), https://en.wikipedia.org/wiki/Wild_Card_(2015_film)]",76000000,30000000,8000000,0.266666667,3
Ethan Hawke,"[https://en.wikipedia.org/wiki/Before_Midnight_(film), https://en.wikipedia.org/wiki/Before_Sunset, https://en.wikipedia.org/wiki/Boyhood_(film), https://en.wikipedia.org/wiki/Brooklyn%27s_Finest, https://en.wikipedia.org/wiki/Daybreakers, https://en.wikipedia.org/wiki/Getaway_(film), https://en.wikipedia.org/wiki/Sinister_(film), https://en.wikipedia.org/wiki/The_Magnificent_Seven_(2016_film), https://en.wikipedia.org/wiki/The_Purge]",510900000,178700000,76750000,0.429490767,9
Mackenzie Brooke Smith,[https://en.wikipedia.org/wiki/God_Bless_America_(film)],0,0,0,,1
Max Thieriot,"[https://en.wikipedia.org/wiki/Disconnect_(film), https://en.wikipedia.org/wiki/House_at_the_End_of_the_Street, https://en.wikipedia.org/wiki/My_Soul_to_Take]",65603982,31900000,901991,0.02827558,3
Amy Landecker,[https://en.wikipedia.org/wiki/Project_Almanac],33200000,12000000,4600000,0.383333333,1
Michelle Borth,[https://en.wikipedia.org/wiki/A_Good_Old_Fashioned_Orgy],0,0,0,,1
Liam Payne,[https://en.wikipedia.org/wiki/One_Direction:_This_Is_Us],68500000,10000000,24250000,2.425,1
Minka Kelly,[https://en.wikipedia.org/wiki/The_Roommate],40492759,16000000,4246379.5,0.265398719,1
Gabrielle Union,"[https://en.wikipedia.org/wiki/Good_Deeds, https://en.wikipedia.org/wiki/The_Birth_of_a_Nation_(2016_film), https://en.wikipedia.org/wiki/Think_Like_a_Man, https://en.wikipedia.org/wiki/Think_Like_a_Man_Too, https://en.wikipedia.org/wiki/Top_Five]",244500000,70500000,51750000,0.734042553,5
Tadanobu Asano,"[https://en.wikipedia.org/wiki/Battleship_(film), https://en.wikipedia.org/wiki/Thor:_The_Dark_World]",947600000,379000000,94800000,0.250131926,2
Joel McHale,"[https://en.wikipedia.org/wiki/Adult_Beginners, https://en.wikipedia.org/wiki/Deliver_Us_from_Evil_(2014_film), https://en.wikipedia.org/wiki/Spy_Kids:_All_the_Time_in_the_World]",173500000,57000000,29750000,0.521929825,3
Connor Corum,[https://en.wikipedia.org/wiki/Heaven_Is_for_Real_(film)],101300000,12000000,38650000,3.220833333,1
Huell Howser,[https://en.wikipedia.org/wiki/Winnie_the_Pooh_(2011_film)],50100000,30000000,-4950000,-0.165,1
Jaz Sinclair,[https://en.wikipedia.org/wiki/When_the_Bough_Breaks_(2016_film)],30700000,10000000,5350000,0.535,1
Rowan Blanchard,[https://en.wikipedia.org/wiki/Spy_Kids:_All_the_Time_in_the_World],85600000,27000000,15800000,0.585185185,1
Colin O'Donoghue,[https://en.wikipedia.org/wiki/The_Rite_(2011_film)],96000000,37000000,11000000,0.297297297,1
Laz Alonso,"[https://en.wikipedia.org/wiki/Battle_of_the_Year_(film), https://en.wikipedia.org/wiki/Fast_%26_Furious_(2009_film), https://en.wikipedia.org/wiki/Jumping_the_Broom]",417410610,111600000,97105305,0.87011922,3
Kim Basinger,"[https://en.wikipedia.org/wiki/Charlie_St._Cloud_(film), https://en.wikipedia.org/wiki/Grudge_Match_(film), https://en.wikipedia.org/wiki/The_Nice_Guys]",150390704,134000000,-58804648,-0.438840657,3
Sarah Shahi,"[https://en.wikipedia.org/wiki/Bullet_to_the_Head, https://en.wikipedia.org/wiki/Road_to_Paloma]",22837000,55600000,-44181500,-0.794631295,2
Leslie Nielsen,[https://en.wikipedia.org/wiki/Scary_Movie_4],178300000,40000000,49150000,1.22875,1
Victor Ortiz,[https://en.wikipedia.org/wiki/The_Expendables_3],214600000,90000000,17300000,0.192222222,1
Linda Lavin,[https://en.wikipedia.org/wiki/The_Back-up_Plan],77500000,35000000,3750000,0.107142857,1
Hidetada Yamagishi,[https://en.wikipedia.org/wiki/Generation_Iron],0,0,0,,1
Ashley Benson,[https://en.wikipedia.org/wiki/Spring_Breakers],31700000,5000000,10850000,2.17,1
Judi Dench,"[https://en.wikipedia.org/wiki/J._Edgar, https://en.wikipedia.org/wiki/Miss_Peregrine%27s_Home_for_Peculiar_Children_(film), https://en.wikipedia.org/wiki/Philomena_(film), https://en.wikipedia.org/wiki/The_Chronicles_of_Riddick, https://en.wikipedia.org/wiki/The_Second_Best_Exotic_Marigold_Hotel]",672100000,272000000,64050000,0.235477941,5
Nick Nolte,"[https://en.wikipedia.org/wiki/Arthur_(2011_film), https://en.wikipedia.org/wiki/Cats_%26_Dogs:_The_Revenge_of_Kitty_Galore, https://en.wikipedia.org/wiki/Gangster_Squad_(film), https://en.wikipedia.org/wiki/Hateship,_Loveship, https://en.wikipedia.org/wiki/Run_All_Night_(film), https://en.wikipedia.org/wiki/Warrior_(2011_film)]",358235397,271600000,-92482301.5,-0.34050921,6
Laetitia Casta,[https://en.wikipedia.org/wiki/Arbitrage_(film)],0,0,0,,1
Dennis Wolf,[https://en.wikipedia.org/wiki/Generation_Iron],0,0,0,,1
Holliston Coleman,[https://en.wikipedia.org/wiki/Robosapien:_Rebooted],0,0,0,,1
Ashley Williams,[https://en.wikipedia.org/wiki/Something_Borrowed_(film)],60100000,35000000,-4950000,-0.141428571,1
Christian Slater,[https://en.wikipedia.org/wiki/Bullet_to_the_Head],21900000,55000000,-44050000,-0.800909091,1
Simon Rex,[https://en.wikipedia.org/wiki/Scary_Movie_5],78400000,20000000,19200000,0.96,1
Elizabeth Keener,[https://en.wikipedia.org/wiki/Please_Give],4600000,3000000,-700000,-0.233333333,1
Mike Doyle,[https://en.wikipedia.org/wiki/The_Invitation_(2015_film)],354835,1000000,-822582.5,-0.8225825,1
Vondie Curtis-Hall,[https://en.wikipedia.org/wiki/Black_Nativity_(film)],7454185,17500000,-13772907.5,-0.787023286,1
Holly Valance,[https://en.wikipedia.org/wiki/Taken_(film)],226800000,22000000,91400000,4.154545455,1
Cheech Marin,"[https://en.wikipedia.org/wiki/Hoodwinked_Too!_Hood_vs._Evil, https://en.wikipedia.org/wiki/Machete_(film), https://en.wikipedia.org/wiki/Spy_Kids_3-D:_Game_Over, https://en.wikipedia.org/wiki/The_Perfect_Game]",258054284,78500000,50527142,0.64365786,4
Adam Pally,[https://en.wikipedia.org/wiki/Middle_School:_The_Worst_Years_of_My_Life_(film)],23100000,8500000,3050000,0.358823529,1
Carlos Alazraqui,[https://en.wikipedia.org/wiki/Planes_(film)],239300000,50000000,69650000,1.393,1
Cameron Monaghan,"[https://en.wikipedia.org/wiki/Prom_(film), https://en.wikipedia.org/wiki/The_Giver_(film), https://en.wikipedia.org/wiki/Vampire_Academy_(film)]",92500000,63000000,-16750000,-0.265873016,3
Melissa Rauch,[https://en.wikipedia.org/wiki/The_Bronze_(film)],615816,3500000,-3192092,-0.912026286,1
Mila Kunis,"[https://en.wikipedia.org/wiki/Bad_Moms, https://en.wikipedia.org/wiki/Black_Swan_(film), https://en.wikipedia.org/wiki/Friends_with_Benefits_(film), https://en.wikipedia.org/wiki/Jupiter_Ascending, https://en.wikipedia.org/wiki/Oz_the_Great_and_Powerful, https://en.wikipedia.org/wiki/Ted_(film), https://en.wikipedia.org/wiki/The_Angriest_Man_in_Brooklyn, https://en.wikipedia.org/wiki/The_Book_of_Eli]",2042107755,535200000,485853877.5,0.907798725,8
Jim Beaver,[https://en.wikipedia.org/wiki/Crimson_Peak],75000000,55000000,-17500000,-0.318181818,1
David Thewlis,"[https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows:_Part_1, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows:_Part_2, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows_%E2%80%93_Part_1, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Half-Blood_Prince_(film), https://en.wikipedia.org/wiki/The_Fifth_Estate_(film), https://en.wikipedia.org/wiki/Veronika_Decides_to_Die_(film)]",4205600000,1028000000,1074800000,1.045525292,6
Bill Paxton,"[https://en.wikipedia.org/wiki/Edge_of_Tomorrow_(film), https://en.wikipedia.org/wiki/Haywire_(film), https://en.wikipedia.org/wiki/Million_Dollar_Arm, https://en.wikipedia.org/wiki/Nightcrawler_(film), https://en.wikipedia.org/wiki/Predator_2, https://en.wikipedia.org/wiki/Titanic_(1997_film)]",2736500000,469500000,898750000,1.914270501,6
Joaquin Phoenix,"[https://en.wikipedia.org/wiki/Her_(film), https://en.wikipedia.org/wiki/I%27m_Still_Here_(2010_film), https://en.wikipedia.org/wiki/Inherent_Vice_(film), https://en.wikipedia.org/wiki/The_Master_(2012_film)]",91800000,75000000,-29100000,-0.388,4
Danielle Harris,[https://en.wikipedia.org/wiki/Hatchet_II],0,0,0,,1
Irrfan Khan,"[https://en.wikipedia.org/wiki/Inferno_(2016_film), https://en.wikipedia.org/wiki/Jurassic_World, https://en.wikipedia.org/wiki/Life_of_Pi_(film), https://en.wikipedia.org/wiki/The_Amazing_Spider-Man_(2012_film)]",3256900000,554300000,1074150000,1.93784954,4
Ika Nord,[https://en.wikipedia.org/wiki/Let_the_Right_One_In_(film)],11200000,29000000,-23400000,-0.806896552,1
Tony Shalhoub,"[https://en.wikipedia.org/wiki/Men_in_Black_II, https://en.wikipedia.org/wiki/Pain_%26_Gain]",528000000,166000000,98000000,0.590361446,2
Jakob Salvati,[https://en.wikipedia.org/wiki/Little_Boy_(film)],17700000,20000000,-11150000,-0.5575,1
Denzel Whitaker,[https://en.wikipedia.org/wiki/My_Soul_to_Take],21500000,25000000,-14250000,-0.57,1
Colin Hanks,"[https://en.wikipedia.org/wiki/High_School_(2012_film), https://en.wikipedia.org/wiki/Parkland_(film)]",1551215,20000000,-19224392.5,-0.961219625,2
Joey Lauren Adams,[https://en.wikipedia.org/wiki/Blue_Caprice],0,0,0,,1
Jonah Bobo,[https://en.wikipedia.org/wiki/Disconnect_(film)],0,0,0,,1
Logan Grove,[https://en.wikipedia.org/wiki/Beverly_Hills_Chihuahua_3:_Viva_la_Fiesta!],0,0,0,,1
Malik Yoba,"[https://en.wikipedia.org/wiki/Why_Did_I_Get_Married%3F, https://en.wikipedia.org/wiki/Why_Did_I_Get_Married_Too%3F]",60095852,20000000,10047926,0.5023963,2
Jared Leto,"[https://en.wikipedia.org/wiki/Dallas_Buyers_Club, https://en.wikipedia.org/wiki/Suicide_Squad_(film)]",800800000,180000000,220400000,1.224444444,2
Dave Matthews,[https://en.wikipedia.org/wiki/Just_Go_with_It],215000000,80000000,27500000,0.34375,1
Chris 'Ludacris' Bridges,[https://en.wikipedia.org/wiki/Fast_%26_Furious_6],788700000,160000000,234350000,1.4646875,1
Powers Boothe,"[https://en.wikipedia.org/wiki/MacGruber_(film), https://en.wikipedia.org/wiki/Red_Dawn, https://en.wikipedia.org/wiki/Sin_City:_A_Dame_to_Kill_For]",87076497,92000000,-48461751.5,-0.526758168,3
Cillian Murphy,"[https://en.wikipedia.org/wiki/In_Time_(film), https://en.wikipedia.org/wiki/In_the_Heart_of_the_Sea_(film), https://en.wikipedia.org/wiki/Inception, https://en.wikipedia.org/wiki/Red_Lights_(2012_film), https://en.wikipedia.org/wiki/Transcendence_(2014_film)]",1196300000,400000000,198150000,0.495375,5
Devon Sawa,[https://en.wikipedia.org/wiki/A_Resurrection_(film)],10730,5000000,-4994635,-0.998927,1
Jennifer Morrison,"[https://en.wikipedia.org/wiki/The_Darkness_(film), https://en.wikipedia.org/wiki/Warrior_(2011_film)]",34000000,29000000,-12000000,-0.413793103,2
Elijah Kelley,[https://en.wikipedia.org/wiki/Red_Tails],50400000,58000000,-32800000,-0.565517241,1
Gaia Weiss,[https://en.wikipedia.org/wiki/The_Legend_of_Hercules],61300000,70000000,-39350000,-0.562142857,1
Robert Homer Mollohan,[https://en.wikipedia.org/wiki/Road_to_Paloma],937000,600000,-131500,-0.219166667,1
Adam Horovitz,[https://en.wikipedia.org/wiki/While_We%27re_Young_(film)],17300000,10000000,-1350000,-0.135,1
Sofia Black D'Elia,"[https://en.wikipedia.org/wiki/Ben-Hur_(2016_film), https://en.wikipedia.org/wiki/Project_Almanac]",127300000,112000000,-48350000,-0.431696429,2
Kate Mara,"[https://en.wikipedia.org/wiki/Deadfall_(2012_film), https://en.wikipedia.org/wiki/Happythankyoumoreplease, https://en.wikipedia.org/wiki/Morgan_(2016_film), https://en.wikipedia.org/wiki/Peep_World, https://en.wikipedia.org/wiki/The_Martian_(film), https://en.wikipedia.org/wiki/Transcendence_(2014_film)]",742000000,216000000,155000000,0.717592593,6
Shantel VanSanten,[https://en.wikipedia.org/wiki/The_Final_Destination],186200000,40000000,53100000,1.3275,1
Sarah Lieving,[https://en.wikipedia.org/wiki/Mega_Shark_Versus_Crocosaurus],500543,100000,150271.5,1.502715,1
Ethan Suplee,[https://en.wikipedia.org/wiki/Walk_of_Shame_(film)],7900000,15000000,-11050000,-0.736666667,1
Robert Forster,"[https://en.wikipedia.org/wiki/London_Has_Fallen, https://en.wikipedia.org/wiki/Olympus_Has_Fallen, https://en.wikipedia.org/wiki/The_Descendants_(film)]",544000000,150000000,122000000,0.813333333,3
Tasha Smith,"[https://en.wikipedia.org/wiki/Why_Did_I_Get_Married%3F, https://en.wikipedia.org/wiki/Why_Did_I_Get_Married_Too%3F]",60095852,20000000,10047926,0.5023963,2
CJ Adams,[https://en.wikipedia.org/wiki/The_Odd_Life_of_Timothy_Green],56000000,25000000,3000000,0.12,1
Nathan Phillips,[https://en.wikipedia.org/wiki/Chernobyl_Diaries],37200000,1000000,17600000,17.6,1
Tony Todd,"[https://en.wikipedia.org/wiki/Final_Destination_5, https://en.wikipedia.org/wiki/Hatchet_II]",157900000,40000000,38950000,0.97375,2
Joey Fatone,[https://en.wikipedia.org/wiki/My_Big_Fat_Greek_Wedding],368700000,5000000,179350000,35.87,1
Wade Williams,[https://en.wikipedia.org/wiki/Batman:_The_Dark_Knight_Returns_(film)],0,0,0,,1
Ulrich Thomsen,"[https://en.wikipedia.org/wiki/Season_of_the_Witch_(2011_film), https://en.wikipedia.org/wiki/The_Thing_(2011_film)]",119000000,78000000,-18500000,-0.237179487,2
David Oyelowo,"[https://en.wikipedia.org/wiki/Jack_Reacher_(film), https://en.wikipedia.org/wiki/Red_Tails, https://en.wikipedia.org/wiki/The_Butler, https://en.wikipedia.org/wiki/The_Paperboy_(2012_film)]",447724372,160500000,63362186,0.394779975,4
Henry Cavill,"[https://en.wikipedia.org/wiki/Batman_v_Superman:_Dawn_of_Justice, https://en.wikipedia.org/wiki/Immortals_(2011_film), https://en.wikipedia.org/wiki/Man_of_Steel_(film), https://en.wikipedia.org/wiki/The_Cold_Light_of_Day_(2012_film)]",1785100000,570000000,322550000,0.565877193,4
Johnny Flynn,[https://en.wikipedia.org/wiki/Song_One],32251,6000000,-5983874.5,-0.997312417,1
Nicole Vicius,[https://en.wikipedia.org/wiki/Sound_of_My_Voice],408015,135000,69007.5,0.511166667,1
Nick Frost,"[https://en.wikipedia.org/wiki/Paul_(film), https://en.wikipedia.org/wiki/Snow_White_%26_the_Huntsman, https://en.wikipedia.org/wiki/Snow_White_and_the_Huntsman, https://en.wikipedia.org/wiki/The_Adventures_of_Tintin:_The_Secret_of_the_Unicorn, https://en.wikipedia.org/wiki/The_Boxtrolls, https://en.wikipedia.org/wiki/The_Huntsman:_Winter%27s_War, https://en.wikipedia.org/wiki/Unfinished_Business_(2015_film)]",1553900000,725670000,51280000,0.07066573,7
Jack Plotnick,[https://en.wikipedia.org/wiki/Wrong_(film)],0,0,0,,1
Jennifer Aniston,"[https://en.wikipedia.org/wiki/Cake_(2014_film), https://en.wikipedia.org/wiki/Horrible_Bosses, https://en.wikipedia.org/wiki/Horrible_Bosses_2, https://en.wikipedia.org/wiki/Just_Go_with_It, https://en.wikipedia.org/wiki/Life_of_Crime_(film), https://en.wikipedia.org/wiki/Mother%27s_Day_(2016_film), https://en.wikipedia.org/wiki/She%27s_Funny_That_Way, https://en.wikipedia.org/wiki/Storks_(film), https://en.wikipedia.org/wiki/The_Bounty_Hunter_(2010_film), https://en.wikipedia.org/wiki/The_Switch_(2010_film), https://en.wikipedia.org/wiki/Wanderlust_(2012_film), https://en.wikipedia.org/wiki/We%27re_the_Millers]",1243300000,417000000,204650000,0.490767386,12
Franco Nero,[https://en.wikipedia.org/wiki/Letters_to_Juliet],80000000,30000000,10000000,0.333333333,1
Adam DeVine,"[https://en.wikipedia.org/wiki/Mike_and_Dave_Need_Wedding_Dates, https://en.wikipedia.org/wiki/Pitch_Perfect, https://en.wikipedia.org/wiki/Pitch_Perfect_2]",480000000,79000000,161000000,2.037974684,3
Jonathan Bailey,[https://en.wikipedia.org/wiki/The_Young_Messiah_(film)],7300000,18500000,-14850000,-0.802702703,1
T-Bone,[https://en.wikipedia.org/wiki/I%27m_in_Love_with_a_Church_Girl],0,0,0,,1
Ari Shaffir,[https://en.wikipedia.org/wiki/InAPPropriate_Comedy],0,0,0,,1
Simon McBurney,"[https://en.wikipedia.org/wiki/Magic_in_the_Moonlight, https://en.wikipedia.org/wiki/The_Conjuring_2]",371300000,56800000,128850000,2.268485915,2
Lloyd Owen,[https://en.wikipedia.org/wiki/Apollo_18_(film)],25500000,5000000,7750000,1.55,1
Kevin Grevioux,[https://en.wikipedia.org/wiki/Underworld:_Rise_of_the_Lycans],91400000,35000000,10700000,0.305714286,1
Carmen Ejogo,"[https://en.wikipedia.org/wiki/Sparkle_(2012_film), https://en.wikipedia.org/wiki/The_Purge:_Anarchy]",135900000,23000000,44950000,1.954347826,2
Tang Wei,[https://en.wikipedia.org/wiki/Blackhat_(film)],19700000,70000000,-60150000,-0.859285714,1
Hilary Duff,[https://en.wikipedia.org/wiki/Foodfight!],73706,45000000,-44963147,-0.999181044,1
Sweet Brown,[https://en.wikipedia.org/wiki/A_Madea_Christmas_(film)],53400000,25000000,1700000,0.068,1
Chace Crawford,"[https://en.wikipedia.org/wiki/Peace,_Love,_%26_Misunderstanding, https://en.wikipedia.org/wiki/Twelve_(film), https://en.wikipedia.org/wiki/What_to_Expect_When_You%27re_Expecting_(film)]",86966717,45000000,-1516641.5,-0.033703144,3
Ian McKellen,"[https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey, https://en.wikipedia.org/wiki/The_Hobbit:_The_Desolation_of_Smaug, https://en.wikipedia.org/wiki/X-Men:_Days_of_Future_Past]",2727300000,591200000,772450000,1.306579838,3
Roger Craig Smith,[https://en.wikipedia.org/wiki/Planes_(film)],239300000,50000000,69650000,1.393,1
Karen Duffy,[https://en.wikipedia.org/wiki/Dumb_and_Dumber],247000000,17000000,106500000,6.264705882,1
Timothy Olyphant,"[https://en.wikipedia.org/wiki/I_Am_Number_Four_(film), https://en.wikipedia.org/wiki/Live_Free_or_Die_Hard, https://en.wikipedia.org/wiki/Mother%27s_Day_(2016_film), https://en.wikipedia.org/wiki/Rango_(2011_film), https://en.wikipedia.org/wiki/Snowden_(film), https://en.wikipedia.org/wiki/The_Crazies_(2010_film), https://en.wikipedia.org/wiki/This_Is_Where_I_Leave_You]",953400000,399800000,76900000,0.192346173,7
Kevin McCarthy,[https://en.wikipedia.org/wiki/Piranha_(1978_film)],16000000,770000,7230000,9.38961039,1
Kathleen Turner,[https://en.wikipedia.org/wiki/Dumb_and_Dumber_To],169800000,50000000,34900000,0.698,1
Embeth Davidtz,"[https://en.wikipedia.org/wiki/Paranoia_(2013_film), https://en.wikipedia.org/wiki/The_Amazing_Spider-Man_2]",722800000,215000000,146400000,0.680930233,2
Matt Shively,[https://en.wikipedia.org/wiki/Paranormal_Activity_4],142800000,5000000,66400000,13.28,1
Caitlin Fitzgerald,[https://en.wikipedia.org/wiki/The_Fitzgerald_Family_Christmas],0,0,0,,1
Jenn Gotzon,[https://en.wikipedia.org/wiki/Alone_yet_Not_Alone],887851,7000000,-6556074.5,-0.936582071,1
Will Peltz,[https://en.wikipedia.org/wiki/Unfriended],64100000,1000000,31050000,31.05,1
Wang Leehom,[https://en.wikipedia.org/wiki/Blackhat_(film)],19700000,70000000,-60150000,-0.859285714,1
Mark Salling,[https://en.wikipedia.org/wiki/Glee:_The_3D_Concert_Movie],18700000,9000000,350000,0.038888889,1
Kevin Kline,"[https://en.wikipedia.org/wiki/Darling_Companion, https://en.wikipedia.org/wiki/Last_Vegas, https://en.wikipedia.org/wiki/No_Strings_Attached_(film), https://en.wikipedia.org/wiki/The_Conspirator, https://en.wikipedia.org/wiki/The_Extra_Man_(film), https://en.wikipedia.org/wiki/The_Last_of_Robin_Hood]",300330482,97000000,53165241,0.548095268,6
Kyle MacLachlan,"[https://en.wikipedia.org/wiki/Inside_Out_(2015_film), https://en.wikipedia.org/wiki/Peace,_Love,_%26_Misunderstanding]",857600000,175000000,253800000,1.450285714,2
Joel Kinnaman,"[https://en.wikipedia.org/wiki/Child_44_(film), https://en.wikipedia.org/wiki/Lola_Versus, https://en.wikipedia.org/wiki/RoboCop_(2014_film), https://en.wikipedia.org/wiki/Run_All_Night_(film), https://en.wikipedia.org/wiki/Suicide_Squad_(film)]",1060000000,336600000,193400000,0.574569222,5
